table_name,field_name,raw_field_name,data_type,length,mandatory_hint,parse_confidence,source_page
LOAD_CASENOTELOCS,active_flag,ACTIVE_FLAGWhether,VARCHAR2,1,N,0.80,36
LOAD_PMICASENOTEHISTORY,field,field,DATE,,N,1.00,37
LOAD_PMICASENOTEHISTORY,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,37
LOAD_PMICASENOTEHISTORY,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,37
LOAD_PMICASENOTEHISTORY,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,37
LOAD_PMICASENOTEHISTORY,id_type,ID_TYPEFor,VARCHAR2,80,N,0.80,37
LOAD_PMICASENOTEHISTORY,id_number,ID_NUMBERFor,VARCHAR2,30,N,0.80,37
LOAD_PMICASENOTEHISTORY,volume,VOLUMEFor,NUMBER,42,N,0.80,38
LOAD_PMICASENOTEHISTORY,hospital_code,HOSPITAL_CODEFor,VARCHAR2,30,N,0.80,38
LOAD_PMICASENOTEHISTORY,site,SITEFor,VARCHAR2,80,N,0.80,38
LOAD_PMICASENOTEHISTORY,location_code,LOCATION_CODEFor,VARCHAR2,10,N,0.80,38
LOAD_PMICASENOTEHISTORY,start_date,START_DATEDate,DATE,10,N,0.80,38
LOAD_PMICASENOTEHISTORY,end_date,DATE10END_DATEDate,DATE,,N,0.80,38
LOAD_PMICASENOTEHISTORY,short_note,VARCHAR280SHORT_NOTEShort,DATE,,N,0.80,38
LOAD_PMICASENOTEHISTORY,comment_1,COMMENT_1Maps,VARCHAR2,2000,N,0.80,38
LOAD_PMICASENOTEHISTORY,comment_2,COMMENT_2Maps,VARCHAR2,2000,N,0.80,38
LOAD_RTT_PATHWAYS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,39
LOAD_RTT_PATHWAYS,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,39
LOAD_RTT_PATHWAYS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,39
LOAD_RTT_PATHWAYS,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,39
LOAD_RTT_PATHWAYS,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,39
LOAD_RTT_PATHWAYS,pathway_id,PATHWAY_IDUnique,VARCHAR2,20,N,0.80,39
LOAD_RTT_PATHWAYS,ubrn,UBRNConnecting,VARCHAR2,20,N,0.80,39
LOAD_RTT_PATHWAYS,pathway_start_date,PATHWAY_START_DATEMust,DATE,10,Y,0.80,39
LOAD_RTT_PATHWAYS,pathway_end_date,DATE10PATHWAY_END_DATEMust,DATE,,Y,0.80,39
LOAD_RTT_PATHWAYS,description,VARCHAR280DESCRIPTIONShort,DATE,,N,0.80,39
LOAD_RTT_PATHWAYS,pathway_coded_desc_code,PATHWAY_CODED_DESC_CODEMaps,VARCHAR2,80,N,0.80,39
LOAD_REFERRALS,pathway_end_event,PATHWAY_END_EVENTThe,VARCHAR2,80,N,0.80,40
LOAD_REFERRALS,pathway_specialty,PATHWAY_SPECIALTYThe,VARCHAR2,80,N,0.80,40
LOAD_REFERRALS,pathway_status,PATHWAY_STATUSThe,VARCHAR2,80,N,0.80,40
LOAD_REFERRALS,pathway_type,PATHWAY_TYPEPathway,VARCHAR2,50,N,0.80,40
LOAD_REFERRALS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,40
LOAD_REFERRALS,loadrttpwy_record_number,LOADRTTPWY_RECORD_NUMBERForeign,NUMBER,42,N,0.80,40
LOAD_REFERRALS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,40
LOAD_REFERRALS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,41
LOAD_REFERRALS,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,41
LOAD_REFERRALS,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,41
LOAD_REFERRALS,patient_category,PATIENT_CATEGORYMaps,VARCHAR2,80,N,0.80,41
LOAD_REFERRALS,first_seen,FIRST_SEENMust,DATE,10,Y,0.80,41
LOAD_REFERRALS,override_wait_reset_date,DATE10OVERRIDE_WAIT_RESET_DATEUsed,DATE,,N,0.80,41
LOAD_REFERRALS,ref_new_followup_flag,VARCHAR21REF_NEW_FOLLOWUP_FLAGOnly,DATE,,N,0.80,41
LOAD_REFERRALS,ref_date,REF_DATEMust,DATE,10,Y,0.80,41
LOAD_REFERRALS,ref_received_date,DATE10REF_RECEIVED_DATEMust,DATE,,Y,0.80,41
LOAD_REFERRALS,ref_source,REF_SOURCEMaps,VARCHAR2,80,N,0.80,41
LOAD_REFERRALS,ref_gp_code,REF_GP_CODENational,VARCHAR2,10,N,0.80,42
LOAD_REFERRALS,ref_practice_code,REF_PRACTICE_CODENational,VARCHAR2,10,N,0.80,42
LOAD_REFERRALS,ref_practice_postcode,REF_PRACTICE_POSTCODEPractice,VARCHAR2,20,N,0.80,42
LOAD_REFERRALS,ref_urgency,REF_URGENCYMaps,VARCHAR2,80,N,0.80,42
LOAD_REFERRALS,ref_type,REF_TYPEMaps,VARCHAR2,80,N,0.80,42
LOAD_REFERRALS,ref_reason,REF_REASONMaps,VARCHAR2,80,N,0.80,43
LOAD_REFERRALS,ref_specialty,REF_SPECIALTYMaps,VARCHAR2,80,N,0.80,43
LOAD_REFERRALS,ref_team,REF_TEAMMaps,VARCHAR2,80,N,0.80,43
LOAD_REFERRALS,ref_consultant,REF_CONSULTANTMaps,VARCHAR2,30,N,0.80,43
LOAD_REFERRALS,ref_outcome,REF_OUTCOMEMaps,VARCHAR2,80,N,0.80,43
LOAD_REFERRALS,ref_discharge_date,REF_DISCHARGE_DATEMust,DATE,10,Y,0.80,43
LOAD_REFERRALS,ged_date,ged_dateVARCHAR22000REF_COMMENTMaps,CHAR,,N,0.85,43
LOAD_REFERRALS,encounter_type,ENCOUNTER_TYPEMust,VARCHAR2,1,Y,0.80,43
LOAD_RTT_PERIODS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,44
LOAD_RTT_PERIODS,loadrttpwy_record_number,LOADRTTPWY_RECORD_NUMBERForeign,NUMBER,42,N,0.80,44
LOAD_RTT_PERIODS,loadref_record_number,NUMBER42LOADREF_RECORD_NUMBERForeign,NUMBER,,N,0.80,44
LOAD_RTT_PERIODS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,44
LOAD_RTT_PERIODS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,44
LOAD_RTT_PERIODS,clock_start,CLOCK_STARTMust,DATE,10,Y,0.80,45
LOAD_RTT_PERIODS,start_event_reason_code,START_EVENT_REASON_CODEMaps,VARCHAR2,80,N,0.80,45
LOAD_RTT_PERIODS,clock_stop,CLOCK_STOPMust,DATE,10,Y,0.80,45
LOAD_RTT_PERIODS,stop_event_reason_code,STOP_EVENT_REASON_CODEMaps,VARCHAR2,80,N,0.80,45
LOAD_RTT_PERIODS,breach_reason_code,BREACH_REASON_CODECoded,VARCHAR2,80,N,0.80,45
LOAD_RTT_PERIODS,breach_reason_text,BREACH_REASON_TEXTFree,VARCHAR2,500,N,0.80,45
LOAD_RTT_PERIODS,referral_as_start_encountery,REFERRAL_AS_START_ENCOUNTERY,VARCHAR2,1,N,1.00,45
LOAD_RTT_EVENTS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,46
LOAD_RTT_EVENTS,loadrttprd_record_number,LOADRTTPRD_RECORD_NUMBERForeign,NUMBER,42,N,0.80,46
LOAD_RTT_EVENTS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,46
LOAD_RTT_EVENTS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,46
LOAD_RTT_EVENTS,event_date,EVENT_DATE,VARCHAR2,19,N,1.00,46
LOAD_RTT_EVENTS,event_action_code,VARCHAR280EVENT_ACTION_CODEThe,DATE,,N,0.80,46
LOAD_RTT_EVENTS,event_reason_code,EVENT_REASON_CODEThe,VARCHAR2,80,N,0.80,46
LOAD_RTT_EVENTS,rtt_status,RTT_STATUS,VARCHAR2,80,N,1.00,47
LOAD_RTT_EVENTS,event_text,EVENT_TEXTShort,VARCHAR2,80,N,0.80,47
LOAD_RTT_EVENTS,must,must,DATE,,Y,1.00,47
LOAD_RTT_EVENTS,before,before,DATE,,N,1.00,47
LOAD_RTT_EVENTS,ranges,ranges,DATE,,N,1.00,47
LOAD_OPDWAITLIST,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,48
LOAD_OPDWAITLIST,loadref_record_number,LOADREF_RECORD_NUMBERMandatory,NUMBER,42,N,0.80,48
LOAD_OPDWAITLIST,rttpwy_recno_out_encounter,NUMBER42RTTPWY_RECNO_OUT_ENCOUNTERForeign,NUMBER,,N,0.80,48
LOAD_OPDWAITLIST,loadrttprd_record_number,LOADRTTPRD_RECORD_NUMBERForeign,NUMBER,42,N,0.80,48
LOAD_OPDWAITLIST,loadrttprd_action,LOADRTTPRD_ACTIONType,VARCHAR2,5,N,0.80,49
LOAD_OPDWAITLIST,rttevent_recno_encounter,RTTEVENT_RECNO_ENCOUNTERForeign,NUMBER,42,N,0.80,49
LOAD_OPDWAITLIST,rttevent_recno_outcome,RTTEVENT_RECNO_OUTCOMEForeign,NUMBER,42,N,0.80,49
LOAD_OPDWAITLIST,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,49
LOAD_OPDWAITLIST,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,49
LOAD_OPDWAITLIST,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,49
LOAD_OPDWAITLIST,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,49
LOAD_OPDWAITLIST,hospital_code,HOSPITAL_CODEFor,VARCHAR2,30,N,0.80,49
LOAD_OPDWAITLIST,site,SITEHospital,VARCHAR2,80,N,0.80,49
LOAD_OPDWAITLIST,list_code,LIST_CODEShort,VARCHAR2,10,N,0.80,49
LOAD_OPDWAITLIST,list_name,LIST_NAMEShort,VARCHAR2,80,N,0.80,50
LOAD_OPDWAITLIST,encounter_type,ENCOUNTER_TYPEType,VARCHAR2,1,N,0.80,50
LOAD_OPDWAITLIST,specialty,SPECIALTYMaps,VARCHAR2,80,N,0.80,50
LOAD_OPDWAITLIST,new_followup_flagn,NEW_FOLLOWUP_FLAGN,VARCHAR2,1,N,1.00,50
LOAD_OPDWAITLIST,short_notice_flag,SHORT_NOTICE_FLAGOnly,VARCHAR2,1,N,0.80,50
LOAD_OPDWAITLIST,status,STATUSOnly,VARCHAR2,1,N,0.80,50
LOAD_OPDWAITLIST,target_date,TARGET_DATEMust,DATE,10,Y,0.80,50
LOAD_OPDWAITLIST,consultant,CONSULTANTMaps,VARCHAR2,30,N,0.80,51
LOAD_OPDWAITLIST,outcome,OUTCOMEMaps,VARCHAR2,80,N,0.80,51
LOAD_OPDWAITLIST,removed,DATE_REMOVEDMust,DATE,10,Y,0.80,51
LOAD_OPDWAITLIST,wl_comment,WL_COMMENTMaps,VARCHAR2,2000,N,0.80,51
LOAD_OPDWAITLIST,ios_usercode,IOS_USERCODEMaps,VARCHAR2,80,N,0.80,51
LOAD_OPDWAITLIST,transport_required,TRANSPORT_REQUIREDDeprecated,VARCHAR2,80,N,0.80,51
LOAD_OPDWAITLISTDEF,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,52
LOAD_OPDWAITLISTDEF,loadowl_record_number,LOADOWL_RECORD_NUMBERForeign,NUMBER,42,N,0.80,52
LOAD_OPDWAITLISTDEF,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,52
LOAD_OPDWAITLISTDEF,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,52
LOAD_OPDWAITLISTDEF,deferral_start,DEFERRAL_STARTMust,DATE,10,Y,0.80,52
LOAD_OPDWAITLISTDEF,deferral_end,DATE10DEFERRAL_ENDMust,DATE,,Y,0.80,52
LOAD_OPDWAITLISTDEF,deferral_reason,VARCHAR280DEFERRAL_REASONMaps,DATE,,N,0.80,52
LOAD_OPDWAITLISTDEF,deferral_comment,DEFERRAL_COMMENTMaps,VARCHAR2,2000,N,0.80,52
LOAD_OPD_APPOINTMENTS,must,must,DATE,,Y,1.00,53
LOAD_OPD_APPOINTMENTS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,53
LOAD_OPD_APPOINTMENTS,loadref_record_number,LOADREF_RECORD_NUMBERMandatory,NUMBER,42,N,0.80,53
LOAD_OPD_APPOINTMENTS,loadowl_record_number,NUMBER42LOADOWL_RECORD_NUMBERForeign,NUMBER,,N,0.80,53
LOAD_OPD_APPOINTMENTS,rttpwy_recno_out_encounter,NUMBER42RTTPWY_RECNO_OUT_ENCOUNTERForeign,NUMBER,,N,0.80,53
LOAD_OPD_APPOINTMENTS,loadrttprd_record_number,LOADRTTPRD_RECORD_NUMBERForeign,NUMBER,42,N,0.80,53
LOAD_OPD_APPOINTMENTS,loadrttprd_action,LOADRTTPRD_ACTIONType,VARCHAR2,5,N,0.80,53
LOAD_OPD_APPOINTMENTS,rttevent_recno_encounter,RTTEVENT_RECNO_ENCOUNTERForeign,NUMBER,42,N,0.80,54
LOAD_OPD_APPOINTMENTS,rttevent_recno_outcome,RTTEVENT_RECNO_OUTCOMEForeign,NUMBER,42,N,0.80,54
LOAD_OPD_APPOINTMENTS,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,54
LOAD_OPD_APPOINTMENTS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,54
LOAD_OPD_APPOINTMENTS,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,54
LOAD_OPD_APPOINTMENTS,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,54
LOAD_OPD_APPOINTMENTS,new_followup_flag,NEW_FOLLOWUP_FLAGOnly,VARCHAR2,1,N,0.80,54
LOAD_OPD_APPOINTMENTS,appt_team,APPT_TEAMMaps,VARCHAR2,80,N,0.80,54
LOAD_OPD_APPOINTMENTS,appt_date,APPT_DATEMust,DATE,10,Y,0.80,54
LOAD_OPD_APPOINTMENTS,booked_date,DATE10BOOKED_DATEMust,DATE,,Y,0.80,54
LOAD_OPD_APPOINTMENTS,booking_type,BOOKING_TYPEMaps,VARCHAR2,80,N,0.80,54
LOAD_OPD_APPOINTMENTS,clinic_code_1,CLINIC_CODE_1Short,VARCHAR2,20,N,0.80,55
LOAD_OPD_APPOINTMENTS,clinic_code_2,CLINIC_CODE_2Short,VARCHAR2,20,N,0.80,55
LOAD_OPD_APPOINTMENTS,appt_type,APPT_TYPEShort,VARCHAR2,20,N,0.80,55
LOAD_OPD_APPOINTMENTS,consultant_in_charge,CONSULTANT_IN_CHARGEMaps,VARCHAR2,30,N,0.80,55
LOAD_OPD_APPOINTMENTS,consultant_taking_appt,CONSULTANT_TAKING_APPTMaps,VARCHAR2,30,N,0.80,55
LOAD_OPD_APPOINTMENTS,transport_required,TRANSPORT_REQUIREDMaps,VARCHAR2,80,N,0.80,55
LOAD_OPD_APPOINTMENTS,walkin_flag,WALKIN_FLAGOnly,VARCHAR2,1,N,0.80,55
LOAD_OPD_APPOINTMENTS,time_arrived,TIME_ARRIVEDMust,DATE,10,Y,0.80,55
LOAD_OPD_APPOINTMENTS,time_seen,TIME_SEENMust,DATE,10,Y,0.80,55
LOAD_OPD_APPOINTMENTS,time_complete,TIME_COMPLETEMust,DATE,10,Y,0.80,55
LOAD_OPD_APPOINTMENTS,outcome,OUTCOMEMaps,VARCHAR2,80,N,0.80,56
LOAD_OPD_APPOINTMENTS,cancelled_date,CANCELLED_DATEMust,DATE,10,Y,0.80,56
LOAD_OPD_APPOINTMENTS,appt_comment,VARCHAR22000APPT_COMMENTMaps,DATE,,N,0.80,56
LOAD_OPD_APPOINTMENTS,cab_ubrn,CAB_UBRNChoose,VARCHAR2,20,N,0.80,56
LOAD_OPD_APPOINTMENTS,cab_service,CAB_SERVICEChoose,VARCHAR2,10,N,0.80,56
LOAD_OPD_APPOINTMENTS,cab_usrn,CAB_USRNChoose,VARCHAR2,36,N,0.80,56
LOAD_OPD_CODING,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,57
LOAD_OPD_CODING,load_opd_record_number,LOAD_OPD_RECORD_NUMBERForeign,NUMBER,42,N,0.80,57
LOAD_OPD_CODING,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,57
LOAD_OPD_CODING,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,57
LOAD_OPD_CODING,diagnosis_division,DIAGNOSIS_DIVISIONMaps,VARCHAR2,80,N,0.80,57
LOAD_OPD_CODING,note_type,NOTE_TYPEMaps,VARCHAR2,80,N,0.80,57
LOAD_OPD_CODING,diagnosis,DIAGNOSISMaps,VARCHAR2,25,N,0.80,57
LOAD_OPD_CODING,diagnosis_note,DIAGNOSIS_NOTEFree,VARCHAR2,200,N,0.80,57
LOAD_CMTY_APPOINTMENTS,diagnosed_by,DIAGNOSED_BYMaps,VARCHAR2,30,N,0.80,58
LOAD_CMTY_APPOINTMENTS,diagnosis_date,DIAGNOSIS_DATEMust,DATE,10,Y,0.80,58
LOAD_CMTY_APPOINTMENTS,must,must,DATE,,Y,1.00,58
LOAD_CMTY_APPOINTMENTS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,58
LOAD_CMTY_APPOINTMENTS,loadowl_record_number,LOADOWL_RECORD_NUMBERForeign,NUMBER,42,N,0.80,58
LOAD_CMTY_APPOINTMENTS,loadrttpwy_record_number,NUMBER42LOADRTTPWY_RECORD_NUMBERForeign,NUMBER,,N,0.80,58
LOAD_CMTY_APPOINTMENTS,loadrttprd_record_number,NUMBER42LOADRTTPRD_RECORD_NUMBERForeign,NUMBER,,N,0.80,58
LOAD_CMTY_APPOINTMENTS,loadrttprd_action,VARCHAR220LOADRTTPRD_ACTIONType,NUMBER,,N,0.80,58
LOAD_CMTY_APPOINTMENTS,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,58
LOAD_CMTY_APPOINTMENTS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,59
LOAD_CMTY_APPOINTMENTS,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,59
LOAD_CMTY_APPOINTMENTS,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,59
LOAD_CMTY_APPOINTMENTS,patient_category,PATIENT_CATEGORYMaps,VARCHAR2,80,N,0.80,59
LOAD_CMTY_APPOINTMENTS,first_seen,FIRST_SEENMust,DATE,10,Y,0.80,59
LOAD_CMTY_APPOINTMENTS,override_wait_reset_date,DATE10OVERRIDE_WAIT_RESET_DATEUsed,DATE,,N,0.80,59
LOAD_CMTY_APPOINTMENTS,ref_new_followup_flag,VARCHAR21REF_NEW_FOLLOWUP_FLAGOnly,DATE,,N,0.80,59
LOAD_CMTY_APPOINTMENTS,ref_date,REF_DATEMust,DATE,10,Y,0.80,59
LOAD_CMTY_APPOINTMENTS,appointments,APPOINTMENTS,DATE,,N,1.00,59
LOAD_CMTY_APPOINTMENTS,ref_received_date,DATE10REF_RECEIVED_DATEMust,DATE,,Y,0.80,59
LOAD_CMTY_APPOINTMENTS,ref_source,REF_SOURCEMaps,VARCHAR2,80,N,0.80,59
LOAD_CMTY_APPOINTMENTS,ref_gp_code,REF_GP_CODENational,VARCHAR2,10,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_practice_code,REF_PRACTICE_CODENational,VARCHAR2,10,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_practice_postcode,REF_PRACTICE_POSTCODEPractice,VARCHAR2,20,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_urgency,REF_URGENCYMaps,VARCHAR2,80,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_type,REF_TYPEMaps,VARCHAR2,80,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_reason,REF_REASONMaps,VARCHAR2,80,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_specialty,REF_SPECIALTYMaps,VARCHAR2,80,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_team,REF_TEAMMaps,VARCHAR2,80,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_consultant,REF_CONSULTANTMaps,VARCHAR2,30,N,0.80,60
LOAD_CMTY_APPOINTMENTS,ref_outcome,REF_OUTCOMEMaps,VARCHAR2,80,N,0.80,61
LOAD_CMTY_APPOINTMENTS,ref_discharge_date,REF_DISCHARGE_DATEMust,DATE,10,Y,0.80,61
LOAD_CMTY_APPOINTMENTS,ged_date,ged_dateDATE10APPT_DATEMust,CHAR,,Y,0.85,61
LOAD_CMTY_APPOINTMENTS,booked_date,DATE10BOOKED_DATEMust,DATE,,Y,0.80,61
LOAD_CMTY_APPOINTMENTS,booking_type,BOOKING_TYPEMaps,VARCHAR2,80,N,0.80,61
LOAD_CMTY_APPOINTMENTS,clinic_code_1,CLINIC_CODE_1Short,VARCHAR2,20,N,0.80,61
LOAD_CMTY_APPOINTMENTS,clinic_code_2,CLINIC_CODE_2Short,VARCHAR2,20,N,0.80,61
LOAD_CMTY_APPOINTMENTS,appt_type,APPT_TYPEShort,VARCHAR2,20,N,0.80,61
LOAD_CMTY_APPOINTMENTS,consultant_code,CONSULTANT_CODEMaps,VARCHAR2,30,N,0.80,61
LOAD_CMTY_APPOINTMENTS,transport_required,TRANSPORT_REQUIREDMaps,VARCHAR2,80,N,0.80,61
LOAD_CMTY_APPOINTMENTS,walkin_flag,WALKIN_FLAGOnly,VARCHAR2,1,N,0.80,62
LOAD_CMTY_APPOINTMENTS,time_arrived,TIME_ARRIVEDMust,DATE,10,Y,0.80,62
LOAD_CMTY_APPOINTMENTS,time_seen,TIME_SEENMust,DATE,10,Y,0.80,62
LOAD_CMTY_APPOINTMENTS,time_complete,TIME_COMPLETEMust,DATE,10,Y,0.80,62
LOAD_CMTY_APPOINTMENTS,outcome,OUTCOMEMaps,VARCHAR2,80,N,0.80,62
LOAD_CMTY_APPOINTMENTS,ged,ged,CHAR,,N,1.00,62
LOAD_CMTY_APPOINTMENTS,cancelled_date,CANCELLED_DATEMust,DATE,10,Y,0.80,62
LOAD_CMTY_APPOINTMENTS,ref_comment,VARCHAR22000REF_COMMENTMaps,DATE,,N,0.80,62
LOAD_CMTY_APPOINTMENTS,appt_comment,APPT_COMMENTMaps,VARCHAR2,2000,N,0.80,62
LOAD_IWL_PROFILES,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,63
LOAD_IWL_PROFILES,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,63
LOAD_IWL_PROFILES,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,63
LOAD_IWL_PROFILES,waitlist_profile,WAITLIST_PROFILEShort,VARCHAR2,15,N,0.80,63
LOAD_IWL_PROFILES,description,DESCRIPTIONShort,VARCHAR2,40,N,0.80,63
LOAD_IWL_PROFILES,list_no,LIST_NOConsultant,VARCHAR2,2,N,0.80,63
LOAD_IWL_PROFILES,consultant_code,CONSULTANT_CODEConsultant,VARCHAR2,30,N,0.80,63
LOAD_IWL_PROFILES,treatment_type,TREATMENT_TYPEType,VARCHAR2,1,N,0.80,63
LOAD_IWL_PROFILES,admit_type,ADMIT_TYPEType,VARCHAR2,1,N,0.80,64
LOAD_IWL_PROFILES,max_wait_months,MAX_WAIT_MONTHSFor,NUMBER,42,N,0.80,64
LOAD_IWL_PROFILES,avg_length_stay,AVG_LENGTH_STAYFor,NUMBER,42,N,0.80,64
LOAD_IWL_PROFILES,admit_duration_hours,ADMIT_DURATION_HOURSFor,NUMBER,42,N,0.80,64
LOAD_IWL_PROFILES,operation_duration_mins,OPERATION_DURATION_MINSFor,NUMBER,42,N,0.80,64
LOAD_IWL,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,65
LOAD_IWL,loadref_record_number,LOADREF_RECORD_NUMBERMandatory,NUMBER,42,N,0.80,65
LOAD_IWL,rttpwy_recno_out_encounter,NUMBER42RTTPWY_RECNO_OUT_ENCOUNTERForeign,NUMBER,,N,0.80,65
LOAD_IWL,loadrttprd_record_number,LOADRTTPRD_RECORD_NUMBERForeign,NUMBER,42,N,0.80,65
LOAD_IWL,loadrttprd_action,LOADRTTPRD_ACTIONType,VARCHAR2,5,N,0.80,65
LOAD_IWL,rttevent_recno_encounter,RTTEVENT_RECNO_ENCOUNTERForeign,NUMBER,42,N,0.80,65
LOAD_IWL,rttevent_recno_outcome,RTTEVENT_RECNO_OUTCOMEForeign,NUMBER,42,N,0.80,66
LOAD_IWL,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,66
LOAD_IWL,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,66
LOAD_IWL,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,66
LOAD_IWL,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,66
LOAD_IWL,waitlist_date,WAITLIST_DATEMust,DATE,10,Y,0.80,66
LOAD_IWL,urgency,URGENCYMaps,VARCHAR2,80,N,0.80,66
LOAD_IWL,short_notice_flag,SHORT_NOTICE_FLAGOnly,VARCHAR2,1,N,0.80,66
LOAD_IWL,status,STATUSOnly,VARCHAR2,1,N,0.80,66
LOAD_IWL,waitlist_type,WAITLIST_TYPEMaps,VARCHAR2,80,N,0.80,67
LOAD_IWL,waitlist_profile,WAITLIST_PROFILEShort,VARCHAR2,15,N,0.80,67
LOAD_IWL,site_code,SITE_CODEHospital,VARCHAR2,80,N,0.80,67
LOAD_IWL,specialty,SPECIALTYMaps,VARCHAR2,80,N,0.80,67
LOAD_IWL,consultant_code,CONSULTANT_CODEMaps,VARCHAR2,30,N,0.80,67
LOAD_IWL,intended_management,INTENDED_MANAGEMENTMaps,VARCHAR2,80,N,0.80,67
LOAD_IWL,transport_required,TRANSPORT_REQUIREDMaps,VARCHAR2,80,N,0.80,67
LOAD_IWL,provisional_diagnosis,PROVISIONAL_DIAGNOSISFree,VARCHAR2,80,N,0.80,67
LOAD_IWL,provisional_procedure,PROVISIONAL_PROCEDUREFree,VARCHAR2,200,N,0.80,67
LOAD_IWL,intended_procedure_code,INTENDED_PROCEDURE_CODEMaps,VARCHAR2,25,N,0.80,67
LOAD_IWL,intended_procedure_code2,INTENDED_PROCEDURE_CODE2Maps,VARCHAR2,25,N,0.80,68
LOAD_IWL,est_theatre_time,EST_THEATRE_TIMEFor,NUMBER,42,N,0.80,68
LOAD_IWL,admission_duration,ADMISSION_DURATIONFor,NUMBER,42,N,0.80,68
LOAD_IWL,last_review_date,LAST_REVIEW_DATEMust,DATE,10,Y,0.80,68
LOAD_IWL,last_review_response,VARCHAR280LAST_REVIEW_RESPONSEMaps,DATE,,N,0.80,68
LOAD_IWL,wl_outcome,WL_OUTCOMEMaps,VARCHAR2,80,N,0.80,68
LOAD_IWL,removed,DATE_REMOVEDMust,DATE,10,Y,0.80,68
LOAD_IWL,wl_entry_comment,WL_ENTRY_COMMENTMaps,VARCHAR2,2000,N,0.80,68
LOAD_IWL_DEFERRALS,admission_reason_comment,ADMISSION_REASON_COMMENTMaps,VARCHAR2,2000,N,0.80,69
LOAD_IWL_DEFERRALS,operation_text,OPERATION_TEXTMaps,VARCHAR2,2000,N,0.80,69
